row_key,ticker,company_name,fiscal_year,registered_capital,accumulated_loss,equity,operating_cash_flow,total_liabilities,total_assets,net_income,leverage_ratio_used,accumulated_loss_ratio_used,fd_article141_direct,fd_accumulated_loss,fd_negative_equity,fd_ocf_high_leverage,persistent_loss_flag,FD_target_main,FD_target_article141_only,FD_target_persistent_loss_robustness,positive_target_reasons,target_missing_reason,distressed_target_reviewed,target_status_reviewed,distressed_flag_source_reviewed,ocf_resolution_status,statement_scope_status,non_12_month_period_flag,audit_status_clean,data_quality_flag,source_file,industry,prior_distressed_target_reviewed,target_changed_vs_prior,change_reason
بالبر|1396,بالبر,کابل البرز,1396,316920.0,24052.0,295368.0,-103564.0,922361.0,1217729.0,2655.0,0.757444,0.075893,missing,0,0,1,0,1,0,1,ocf_high_leverage,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بالبر_۱۳۹۶_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,1,ocf_neg_high_leverage
بالبر|1397,بالبر,کابل البرز,1397,316920.0,19367.0,300053.0,-62814.0,1118417.0,1418470.0,5011.0,0.788467,0.06111,missing,0,0,1,0,1,0,1,ocf_high_leverage,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بالبر_۱۳۹۷_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,1,ocf_neg_high_leverage
بالبر|1398,بالبر,کابل البرز,1398,316920.0,0.0,325666.0,161529.0,1805338.0,2131004.0,27333.0,0.847177,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بالبر_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,نامشخص در فایل ارسالی,0,0,
بالبر|1399,بالبر,کابل البرز,1399,316920.0,0.0,359910.0,101126.0,2586690.0,2946600.0,34244.0,0.877856,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بالبر_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,نامشخص در فایل ارسالی,0,0,
بالبر|1400,بالبر,کابل البرز,1400,316920.0,0.0,440055.0,-28967.0,4979323.0,5419378.0,115259.0,0.9188,0.0,missing,0,0,1,0,1,0,1,ocf_high_leverage,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بالبر_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,1,ocf_neg_high_leverage
بالبر|1401,بالبر,کابل البرز,1401,316920.0,0.0,675147.0,-15899.0,5630874.0,6306021.0,290028.0,0.892936,0.0,missing,0,0,1,0,1,0,1,ocf_high_leverage,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بالبر_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,1,ocf_neg_high_leverage
بالبر|1402,بالبر,کابل البرز,1402,640000.0,0.0,788523.0,101640.0,10535982.0,11324505.0,118599.0,0.93037,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بالبر_۱۴۰۲_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
برکت|1393,برکت,گروه دارویی برکت,1393,3400000.0,0.0,4542154.0,-937828.0,4026004.0,8568158.0,866498.0,0.46988,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,comparative_extracted_verify_required,بركت_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
برکت|1394,برکت,گروه دارویی برکت,1394,3400000.0,0.0,4650763.0,-253909.0,5520322.0,10171085.0,908608.0,0.542747,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,ok,بركت_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
برکت|1395,برکت,گروه دارویی برکت,1395,3400000.0,0.0,4847725.0,523331.0,5896175.0,10743900.0,1046962.0,0.548793,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,ok,بركت_۱۳۹۵_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
برکت|1396,برکت,گروه دارویی برکت,1396,3400000.0,0.0,4746246.0,300167.0,6622786.0,11369032.0,619321.0,0.582529,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,ok,بركت_۱۳۹۶_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
برکت|1397,برکت,گروه دارویی برکت,1397,3400000.0,0.0,4742271.0,-64139.0,6903657.0,11645928.0,370025.0,0.592796,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,ok,بركت_۱۳۹۷_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
برکت|1398,برکت,گروه دارویی برکت,1398,5800000.0,0.0,8935794.0,628347.0,5162705.0,14098499.0,1963523.0,0.366188,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,ok,بركت_۱۳۹۸_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
برکت|1399,برکت,گروه دارویی برکت,1399,5800000.0,0.0,9573212.0,288995.0,12125240.0,21698452.0,2377418.0,0.558807,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,ok,بركت_۱۳۹۹_۱۲_۳۰_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
برکت|1400,برکت,گروه دارویی برکت,1400,7340000.0,0.0,23493047.0,1444441.0,18870382.0,42363429.0,14211441.0,0.44544,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,ok,بركت_۱۴۰۰_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
برکت|1401,برکت,گروه دارویی برکت,1401,7340000.0,0.0,20290042.0,2596208.0,25658735.0,45948777.0,8549443.0,0.55842,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,ok,بركت_۱۴۰۱_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
برکت|1402,برکت,گروه دارویی برکت,1402,17340000.0,0.0,32645237.0,1204850.0,18887763.0,51533000.0,6738518.0,0.366518,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audit_status_unknown,ok,بركت_۱۴۰۲_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده).xlsx,مواد و محصولات دارویی / هلدینگ دارویی,0,0,
بکاب|1393,بکاب,شرکت صنایع جوشکاب یزد,1393,15400.0,0.0,69184.0,5820.0,81045.0,150229.0,24773.0,0.539476,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,بكاب_۱۳۹۳_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکاب|1394,بکاب,شرکت صنایع جوشکاب یزد,1394,15400.0,0.0,70385.0,1750.0,89733.0,160118.0,14876.0,0.560418,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,بكاب_۱۳۹۴_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکاب|1395,بکاب,شرکت صنایع جوشکاب یزد,1395,15400.0,0.0,73253.0,7739.0,78175.0,151428.0,3908.0,0.516252,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,بكاب_۱۳۹۵_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۵_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکاب|1396,بکاب,شرکت صنایع جوشکاب یزد,1396,15400.0,0.0,73289.0,9616.0,81885.0,155174.0,3810.0,0.527698,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,بكاب_۱۳۹۶_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکاب|1397,بکاب,شرکت صنایع جوشکاب یزد,1397,24100.0,0.0,76962.0,2359.0,106410.0,183372.0,3387.0,0.580296,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,نسخه اصلاحیه مبنا قرار گرفت.,بكاب_۱۳۹۷_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده)(اصلاحیه).xlsx,نامشخص در فایل ارسالی,0,0,
بکاب|1398,بکاب,شرکت صنایع جوشکاب یزد,1398,24100.0,0.0,101759.0,11350.0,110329.0,212088.0,17435.0,0.520204,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,داده از ستون تجدید ارائه‌شده دوره 1398/06/31 در گزارش 1399 استخراج شد، چون فایل مستقیم 1398 ناقص بود.,بكاب_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکاب|1399,بکاب,شرکت صنایع جوشکاب یزد,1399,24100.0,0.0,151438.0,-31312.0,134380.0,285818.0,51437.0,0.470159,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,بكاب_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکاب|1400,بکاب,شرکت صنایع جوشکاب یزد,1400,24100.0,0.0,220935.0,-1134.0,180161.0,401096.0,74149.0,0.449172,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,بكاب_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکاب|1401,بکاب,شرکت صنایع جوشکاب یزد,1401,140200.0,0.0,314501.0,6224.0,306569.0,621071.0,102597.0,0.493613,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,بكاب_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکاب|1402,بکاب,شرکت صنایع جوشکاب یزد,1402,490700.0,0.0,792679.0,-7255.0,785317.0,1577996.0,135135.0,0.497667,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,داده ترازنامه/جریان نقدی از ستون تجدید ارائه‌شده 1402/06/31 در گزارش 1403 تکمیل شد.,بكاب_۱۴۰۳_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۳_۰۶_۳۱ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1393,بکام,شرکت کارخانجات تولیدی شهید قندی,1393,600000.0,143268.0,529555.0,17012.0,1590501.0,2120056.0,-135078.0,0.750217,0.23878,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,بكام_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1394,بکام,شرکت کارخانجات تولیدی شهید قندی,1394,600000.0,0.0,696923.0,28176.0,1822911.0,2519834.0,176833.0,0.723425,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,ok,بكام_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1395,بکام,شرکت کارخانجات تولیدی شهید قندی,1395,600000.0,0.0,740445.0,174471.0,1727750.0,2468195.0,77635.0,0.700005,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,بكام_۱۳۹۵_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1396,بکام,شرکت کارخانجات تولیدی شهید قندی,1396,600000.0,95381.0,581968.0,134564.0,1771880.0,2353848.0,-129557.0,0.752759,0.158968,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,بكام_۱۳۹۶_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1397,بکام,شرکت کارخانجات تولیدی شهید قندی,1397,600000.0,180512.0,496837.0,186024.0,1701714.0,2198551.0,-78382.0,0.774016,0.300853,missing,0,0,0,1,0,0,1,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,بكام_۱۳۹۷_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1398,بکام,شرکت کارخانجات تولیدی شهید قندی,1398,600000.0,0.0,751764.0,164331.0,2421015.0,3172779.0,302921.0,0.763058,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,بكام_۱۳۹۸_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1399,بکام,شرکت کارخانجات تولیدی شهید قندی,1399,8040104.0,0.0,8989323.0,-88504.0,5089889.0,14079212.0,827599.0,0.361518,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,بكام_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1400,بکام,شرکت کارخانجات تولیدی شهید قندی,1400,8040104.0,0.0,10909040.0,636760.0,5056565.0,15965605.0,405393.0,0.316716,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,بكام_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1401,بکام,شرکت کارخانجات تولیدی شهید قندی,1401,10040104.0,0.0,12439629.0,297033.0,6900715.0,19340344.0,1170941.0,0.356804,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,بكام_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,نامشخص در فایل ارسالی,0,0,
بکام|1402,بکام,شرکت کارخانجات تولیدی شهید قندی,1402,13678828.0,0.0,17600011.0,-757956.0,2732281.0,20332292.0,2023663.0,0.134381,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,بكام_۱۴۰۲_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۱۲_۲۹ (حسابرسی شده)(اصلاحیه).xlsx,نامشخص در فایل ارسالی,0,0,
بموتو|1392,بموتو,موتوژن,1392,340200.0,0.0,1034501.0,231736.0,814219.0,1848720.0,570258.0,0.440423,0.0,missing,0,0,0,missing,0,0,missing,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۳۹۲_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
بموتو|1393,بموتو,موتوژن,1393,680400.0,0.0,1445026.0,469869.0,1131062.0,2576088.0,638459.0,0.439062,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۳۹۳_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
بموتو|1394,بموتو,موتوژن,1394,680400.0,0.0,1411010.0,25923.0,1768290.0,3179300.0,544324.0,0.556188,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۳۹۴_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
بموتو|1395,بموتو,موتوژن,1395,680400.0,0.0,1191042.0,794016.0,1666185.0,2857227.0,283210.0,0.583148,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۳۹۵_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
بموتو|1396,بموتو,موتوژن,1396,680400.0,0.0,1376569.0,463203.0,1837412.0,3213981.0,444322.0,0.571693,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۳۹۶_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
بموتو|1397,بموتو,موتوژن,1397,680400.0,666691.0,1415131.0,813748.0,1826550.0,3241681.0,480821.0,0.563458,0.979852,missing,1,0,0,0,1,1,1,accumulated_loss,,1,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۳۹۷_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,1,0,
بموتو|1398,بموتو,موتوژن,1398,680400.0,0.0,2819405.0,1068250.0,2746561.0,5565966.0,1880554.0,0.493456,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۳۹۸_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۰۶_۳۱ (حسابرسی شده).xlsx | comparative_from: بموتو_۱۳۹۹_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
بموتو|1399,بموتو,موتوژن,1399,680400.0,0.0,4281888.0,2152243.0,4181531.0,8463419.0,2823283.0,0.494071,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۳۹۹_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
بموتو|1400,بموتو,موتوژن,1400,680400.0,0.0,7238704.0,-655271.0,7974380.0,15213084.0,5619007.0,0.524179,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۴۰۰_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
بموتو|1401,بموتو,موتوژن,1401,14288400.0,0.0,20330028.0,5373112.0,12823174.0,33153202.0,4392253.0,0.386785,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۴۰۱_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
بموتو|1402,بموتو,موتوژن,1402,14288400.0,0.0,26287797.0,2825737.0,13354844.0,39642641.0,6620595.0,0.336881,0.0,missing,0,0,0,0,0,0,0,,,0,complete_canonical_stage106,canonical_formula_stage106,observed_or_verified,separate_or_parent_only_indicated,0,audited_indicated,,بموتو_۱۴۰۲_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۲_۰۶_۳۱ (حسابرسی شده).xlsx,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,0,0,
