row_key,ticker,company_name,industry,fiscal_year,fiscal_year_end,unit,total_assets,total_liabilities,equity,registered_capital,accumulated_loss,current_assets,current_liabilities,revenue_period_adjusted,gross_profit_period_adjusted,operating_profit_period_adjusted,net_income_period_adjusted,operating_cash_flow_period_adjusted,financial_expense_period_adjusted,leverage_ratio,current_ratio,roa_period_adjusted,roe_period_adjusted,equity_ratio,ocf_to_assets_period_adjusted,financial_expense_to_assets_period_adjusted,profit_margin_period_adjusted,operating_margin_period_adjusted,gross_margin_period_adjusted,net_margin_period_adjusted,financial_expense_to_revenue_period_adjusted,asset_turnover_period_adjusted,revenue_growth_period_adjusted,net_income_growth_period_adjusted,sales_growth_period_adjusted,accumulated_loss_to_capital_ratio,debt_to_equity,loss_dummy,equity_negative_dummy,distressed_target_reviewed,usable_for_model_flag,target_status_reviewed,distressed_flag_source_reviewed,data_quality_flag,audit_status_clean,statement_scope_status,non_12_month_period_flag,exclusion_flag,manual_review_required_clean,source_file,source_url,ocf_resolution_status,gross_profit_resolution_status,log_total_assets,gross_profit_period_adjusted_signedlog,predictor_year,target_year,target_next_year,split,cv_val_fold
بکاب|1399,بکاب,شرکت صنایع جوشکاب یزد,نامشخص در فایل ارسالی,1399,1399/06/31,میلیون ریال,285818.0,134380.0,151438.0,24100.0,0.0,229690.0,120750.0,255127.0,38668.0,18086.0,51437.0,-31312.0,-8182.0,0.4701593321624251,1.902194616977226,0.1799641730051991,0.3396571534225227,0.529840667837575,-0.1095522325395881,-0.0286266085410995,0.2016133141533432,0.0708901841043872,0.1515637310045585,0.2016133141533432,-0.0320703022416286,0.8926204787662079,0.2361642747085558,1.9502150845999424,0.2361642747085558,0.0,0.8873598436323776,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكاب_۱۳۹۹_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,12.563114022324186,10.562793524427303,1399,1400,0,unused_no_positive_post_test,
بکاب|1400,بکاب,شرکت صنایع جوشکاب یزد,نامشخص در فایل ارسالی,1400,1400/06/31,میلیون ریال,401096.0,180161.0,220935.0,24100.0,0.0,310744.0,142596.0,436842.0,83911.0,49938.0,74149.0,-1134.0,-47.0,0.4491717693519756,2.179191562175657,0.1848659672497357,0.3356145472650327,0.5508282306480244,-0.002827253325887,-0.0001171789297325,0.1697387155996905,0.1143159311604653,0.1920854679724019,0.1697387155996905,-0.0001075903873711,1.0891208089833857,0.7122531131554088,0.4415498571067519,0.7122531131554088,0.0,0.8154479824382737,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكاب_۱۴۰۰_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۰_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,12.90195857229861,11.33752390964144,1400,1401,0,unused_no_positive_post_test,
بکاب|1401,بکاب,شرکت صنایع جوشکاب یزد,نامشخص در فایل ارسالی,1401,1401/06/31,میلیون ریال,621071.0,306569.0,314501.0,140200.0,0.0,448084.0,266185.0,634818.0,91376.0,35584.0,102597.0,6224.0,-1137.0,0.4936134516021518,1.683355560982024,0.1651936735091479,0.3262215382463013,0.5063849382759781,0.0100213985196539,-0.0018307085663313,0.161616400291107,0.0560538611066478,0.1439404679766484,0.161616400291107,-0.0017910645255805,1.0221343453485994,0.4531981814935377,0.3836599279828454,0.4531981814935377,0.0,0.9747790945020842,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكاب_۱۴۰۱_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۴۰۱_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,13.339202296223844,11.422749084637442,1401,1402,0,unused_no_positive_post_test,
بکام|1393,بکام,شرکت کارخانجات تولیدی شهید قندی,نامشخص در فایل ارسالی,1393,1393/12/29,میلیون ریال,2120056.0,1590501.0,529555.0,600000.0,143268.0,1721815.0,1315158.0,1387813.0,231003.0,82372.0,-135078.0,17012.0,-229698.0,0.7502165037149962,1.309207714966567,-0.0637143547151584,-0.2550783204766266,0.2497834962850038,0.0080243163388136,-0.1083452512575139,-0.0973315569172503,0.0593538178414527,0.166451099679856,-0.0973315569172503,-0.1655107712638518,0.6546114819608538,,,,0.23878,3.003467061967124,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكام_۱۳۹۳_۱۲_۲۹_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.566953533079205,12.350190305371326,1393,1394,0,dev,1
بکام|1394,بکام,شرکت کارخانجات تولیدی شهید قندی,نامشخص در فایل ارسالی,1394,1394/12/29,میلیون ریال,2519834.0,1822911.0,696923.0,600000.0,0.0,2160731.0,1636114.0,1155754.0,266104.0,99447.0,176833.0,28176.0,-275079.0,0.7234250351412037,1.320648194441219,0.070176448131107,0.2537339132156637,0.2765749648587962,0.0111816889525262,-0.1091655243956546,0.1530022824926411,0.0860451272502626,0.2302427679246621,0.1530022824926411,-0.2380082612735928,0.4586627531813603,-0.1672120091107375,2.30911769496143,-0.1672120091107375,0.0,2.615656248968681,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,ok,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكام_۱۳۹۴_۱۲_۲۹_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.73970398115347,12.49164624671785,1394,1395,0,dev,2
بکام|1395,بکام,شرکت کارخانجات تولیدی شهید قندی,نامشخص در فایل ارسالی,1395,1395/12/30,میلیون ریال,2468195.0,1727750.0,740445.0,600000.0,0.0,2119916.0,1642393.0,1676191.0,370434.0,213357.0,77635.0,174471.0,-205455.0,0.7000054695840483,1.290748316633108,0.0314541598212458,0.1048491110075697,0.2999945304159518,0.0706876887766161,-0.0832409918989383,0.0463163207534224,0.1272868068137819,0.2209974877564668,0.0463163207534224,-0.1225725469233518,0.6791161152178009,0.4503008425668438,-0.5609699547030249,0.4503008425668438,0.0,2.333394107597458,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكام_۱۳۹۵_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۱۲_۳۰ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.718998077385693,12.822433269730636,1395,1396,0,dev,3
بکام|1396,بکام,شرکت کارخانجات تولیدی شهید قندی,نامشخص در فایل ارسالی,1396,1396/12/29,میلیون ریال,2353848.0,1771880.0,581968.0,600000.0,95381.0,1961725.0,1580738.0,1447966.0,254455.0,77934.0,-129557.0,134564.0,-214172.0,0.7527588867250562,1.241018435692695,-0.0550405123865262,-0.2226187694168751,0.2472411132749438,0.0571676675809143,-0.0909880332120001,-0.0894751672345897,0.0538230870061866,0.1757327174809353,-0.0894751672345897,-0.1479123128581748,0.6151484717789764,-0.1361569176782359,-2.6687962903329683,-0.1361569176782359,0.1589683333333333,3.044634756550188,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكام_۱۳۹۶_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.671562418610668,12.446883212010142,1396,1397,0,test,
بکام|1397,بکام,شرکت کارخانجات تولیدی شهید قندی,نامشخص در فایل ارسالی,1397,1397/12/29,میلیون ریال,2198551.0,1701714.0,496837.0,600000.0,180512.0,1843984.0,966686.0,990363.0,279166.0,92239.0,-78382.0,186024.0,-224251.0,0.7740161588246076,1.907531504542323,-0.0356516633000553,-0.1577620024273554,0.2259838411753923,0.0846120922371143,-0.1019994532762715,-0.0791447176439346,0.0931365569998071,0.2818825016685801,-0.0791447176439346,-0.2264331361329128,0.4504616904497553,-0.3160315919020198,0.3949998842208448,-0.3160315919020198,0.3008533333333333,3.425095151931116,1,0,0,1,complete_canonical_stage106,canonical_formula_stage106,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكام_۱۳۹۷_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.603309519813621,12.539565448042387,1397,1398,0,test,
بکام|1398,بکام,شرکت کارخانجات تولیدی شهید قندی,نامشخص در فایل ارسالی,1398,1398/12/29,میلیون ریال,3172779.0,2421015.0,751764.0,600000.0,0.0,2741737.0,1665734.0,2111749.0,702478.0,397865.0,302921.0,164331.0,-196236.0,0.763058189681664,1.645963281052077,0.0954749763535373,0.4029469354744308,0.2369418103183361,0.0517940266246089,-0.0618498798687207,0.1434455515309821,0.1884054402298758,0.3326522233466193,0.1434455515309821,-0.0929258164677715,0.6655833891991847,1.1322979553961527,4.864675563267077,1.1322979553961527,0.0,3.22044551215541,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكام_۱۳۹۸_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.970118733147368,13.462370786504792,1398,1399,0,unused_no_positive_post_test,
بکام|1399,بکام,شرکت کارخانجات تولیدی شهید قندی,نامشخص در فایل ارسالی,1399,1399/12/30,میلیون ریال,14079212.0,5089889.0,8989323.0,8040104.0,0.0,6264500.0,4401612.0,4392148.0,1921125.0,1189278.0,827599.0,-88504.0,-407722.0,0.3615180309807111,1.423228580801761,0.0587816278354214,0.0920646638239609,0.6384819690192889,-0.0062861472644917,-0.0289591491341987,0.1884269382543575,0.2707736624539975,0.4373998781461827,0.1884269382543575,-0.0928297498171737,0.3119597886586266,1.0798627109566523,1.7320621548192432,1.0798627109566523,0.0,0.5662149418816078,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكام_۱۳۹۹_۱۲_۳۰_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۱۲_۳۰ (حسابرسی شده)(اصلاحیه).xlsx,,observed_or_verified,observed_or_verified,16.46021001224563,14.468422030437814,1399,1400,0,unused_no_positive_post_test,
بکام|1400,بکام,شرکت کارخانجات تولیدی شهید قندی,نامشخص در فایل ارسالی,1400,1400/12/29,میلیون ریال,15965605.0,5056565.0,10909040.0,8040104.0,0.0,8017476.0,3583738.0,4239916.0,1303816.0,821750.0,405393.0,636760.0,-451827.0,0.3167161532557018,2.23718251724875,0.0253916466053118,0.0371611984189259,0.6832838467442981,0.0398832364949527,-0.0283000237072131,0.0956134508325164,0.1938128019517367,0.3075098657614915,0.0956134508325164,-0.1065650828931516,0.2655656331219518,-0.0346600342247119,-0.5101576971455983,-0.0346600342247119,0.0,0.4635206214295667,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكام_۱۴۰۰_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۰_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,16.58594734144383,14.080806674197206,1400,1401,0,unused_no_positive_post_test,
بکام|1401,بکام,شرکت کارخانجات تولیدی شهید قندی,نامشخص در فایل ارسالی,1401,1401/12/29,میلیون ریال,19340344.0,6900715.0,12439629.0,10040104.0,0.0,10161282.0,5792640.0,4762986.0,1451516.0,1316744.0,1170941.0,297033.0,-374706.0,0.3568041499158443,1.754171155120981,0.0605439593008273,0.0941298972823064,0.6431958500841557,0.0153582066585785,-0.0193743192985605,0.2458417891633525,0.2764534684754479,0.3047491636549005,0.2458417891633525,-0.0786703970996345,0.2462720414900583,0.1233680101209552,1.8884095186646044,0.1233680101209552,0.0,0.5547363992929372,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,فایل با عنوان تلفیقی بود؛ داده‌ها از بخش شرکت اصلی/غیرتلفیقی استخراج شد.,audited_indicated,separate_or_parent_only_indicated,0,1,1,بكام_۱۴۰۱_۱۲_۲۹_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۴۰۱_۱۲_۲۹ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,16.777703886506632,14.188119774400283,1401,1402,0,unused_no_positive_post_test,
بموتو|1392,بموتو,موتوژن,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,1392,1392/06/31,میلیون ریال,1848720.0,814219.0,1034501.0,340200.0,0.0,1660479.0,775323.0,2229040.0,679807.0,695114.0,570258.0,231736.0,-35666.0,0.4404231035527284,2.141660959367902,0.3084609892249773,0.5512396798069794,0.5595768964472716,0.1253494309576355,-0.0192922670820892,0.2558312098481857,0.3118445608871981,0.3049774790941392,0.2558312098481857,-0.0160006101281269,1.2057207148729931,,,,0.0,0.7870644880961932,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,بموتو_۱۳۹۲_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۲_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.430004606609605,13.429565684342016,1392,1393,0,dev,
بموتو|1393,بموتو,موتوژن,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,1393,1393/06/31,میلیون ریال,2576088.0,1131062.0,1445026.0,680400.0,0.0,2289525.0,1087376.0,2771919.0,625286.0,745077.0,638459.0,469869.0,-49740.0,0.4390618643462491,2.105550425979606,0.2478405240814754,0.4418321884865739,0.560938135653751,0.1823963311812329,-0.0193083466092773,0.230331045026929,0.2687946509259469,0.225578741658757,0.230331045026929,-0.0179442472886112,1.07601875401772,0.2435483436815849,0.1195967439299404,0.2435483436815849,0.0,0.7827277848287851,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,بموتو_۱۳۹۳_۰۶_۳۱_separate_ن-۱۰_صورتهای مالی سال مالی منتهی به ۱۳۹۳_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.761782915298996,13.345966023318484,1393,1394,0,dev,1
بموتو|1394,بموتو,موتوژن,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,1394,1394/06/31,میلیون ریال,3179300.0,1768290.0,1411010.0,680400.0,0.0,2842200.0,1706640.0,2792928.0,521258.0,598627.0,544324.0,25923.0,-148869.0,0.556188469159878,1.66537758402475,0.1712087566445444,0.3857690590428133,0.443811530840122,0.0081536816280313,-0.0468244582140722,0.1948936743088257,0.2143367104343542,0.1866349580082265,0.1948936743088257,-0.0533021259409479,0.8784726197590664,0.007579225799888,-0.1474409476567798,0.007579225799888,0.0,1.253208694481258,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,بموتو_۱۳۹۴_۰۶_۳۱_separate_ن-۱۰_صورت‌های مالی سال مالی منتهی به ۱۳۹۴_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.972171919273556,13.16400231813314,1394,1395,0,dev,2
بموتو|1395,بموتو,موتوژن,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,1395,1395/06/31,میلیون ریال,2857227.0,1666185.0,1191042.0,680400.0,0.0,2448718.0,1605842.0,2659365.0,591708.0,516362.0,283210.0,794016.0,-181771.0,0.5831475763038778,1.524881028145982,0.0991205808988925,0.2377833863121535,0.4168524236961221,0.2778974159211011,-0.0636179764505935,0.1064953475735749,0.1941674046247882,0.2224997320788985,0.1064953475735749,-0.0683512793467613,0.9307503394025046,-0.0478218557728663,-0.4797032649671887,-0.0478218557728663,0.0,1.398930516304211,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,بموتو_۱۳۹۵_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۵_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.865362482018941,13.290770238959789,1395,1396,0,dev,3
بموتو|1396,بموتو,موتوژن,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,1396,1396/06/31,میلیون ریال,3213981.0,1837412.0,1376569.0,680400.0,0.0,2809697.0,1776315.0,2971956.0,720642.0,641732.0,444322.0,463203.0,-95592.0,0.5716934854313078,1.581756051150838,0.1382466168903923,0.3227749571579775,0.4283065145686922,0.1441212626957035,-0.0297425529273508,0.1495049051870216,0.2159291725718685,0.2424807096740328,0.1495049051870216,-0.0321646753855036,0.924696194532575,0.1175434737239905,0.5688782175770629,0.1175434737239905,0.0,1.334776534993887,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,بموتو_۱۳۹۶_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۶_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.98302122476609,13.487899148010941,1396,1397,1,test,
بموتو|1397,بموتو,موتوژن,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,1397,1397/06/31,میلیون ریال,3241681.0,1826550.0,1415131.0,680400.0,666691.0,2851126.0,1757339.0,3133121.0,819561.0,745584.0,480821.0,813748.0,-136262.0,0.5634576628607195,1.622410929251556,0.1483245883848534,0.3397713709896822,0.4365423371392805,0.2510265507309325,-0.0420343642696489,0.1534639102671106,0.2379684665865123,0.2615797474786323,0.1534639102671106,-0.0434908195374516,0.9665112020584382,0.054228595578131,0.0821453810524799,0.054228595578131,0.9798515579071134,1.290728561525399,0,0,1,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,بموتو_۱۳۹۷_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۷_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,14.991602888866609,13.616525330191996,1397,1398,0,test,
بموتو|1398,بموتو,موتوژن,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,1398,1398/06/31,میلیون ریال,5565966.0,2746561.0,2819405.0,680400.0,0.0,5129909.0,2664478.0,6220511.0,2267437.0,2431493.0,1880554.0,1068250.0,-167638.0,0.4934563021046122,1.925296061742675,0.337866598538331,0.6670038536499723,0.5065436978953878,0.1919253549159301,-0.0301184017293673,0.3023150348902204,0.3908831605634971,0.3645097645514975,0.3023150348902204,-0.0269492329488686,1.1175977359545497,0.985404010888823,2.9111311693956794,0.985404010888823,0.0,0.9741633429748476,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,0,0,بموتو_۱۳۹۸_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۸_۰۶_۳۱ (حسابرسی شده).xlsx | comparative_from: بموتو_۱۳۹۹_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.532181292196643,14.634161117708961,1398,1399,0,unused_no_positive_post_test,
بموتو|1399,بموتو,موتوژن,ماشین‌آلات و تجهیزات / دستگاه‌های برقی,1399,1399/06/31,میلیون ریال,8463419.0,4181531.0,4281888.0,680400.0,0.0,7916438.0,4092011.0,9208888.0,2993949.0,3426002.0,2823283.0,2152243.0,-186380.0,0.4940711313004827,1.934608191424705,0.3335865800806978,0.6593547052141485,0.5059288686995173,0.2542994740068995,-0.0220218330204377,0.306582401697143,0.3720321063737554,0.3251151496250144,0.306582401697143,-0.0202391428802261,1.08808130614826,0.4804069955024595,0.5013038710933054,0.4804069955024595,0.0,0.97656244161454,0,0,0,1,complete_canonical_stage106,canonical_formula_stage106,,audited_indicated,separate_or_parent_only_indicated,0,1,1,بموتو_۱۳۹۹_۰۶_۳۱_consolidated_ن-۱۰_صورت‌های مالی تلفیقی سال مالی منتهی به ۱۳۹۹_۰۶_۳۱ (حسابرسی شده).xlsx,,observed_or_verified,observed_or_verified,15.951263905212388,14.912104143755462,1399,1400,0,unused_no_positive_post_test,
