row_key,ticker,fiscal_year,company_name,eligible_listing,eligible_statement_type,statement_scope_canonical,statement_scope_display_fa,statement_scope_display_en,eligible_annual_period,eligible_source_quality,eligible_accounting_quality,eligible_company_main,eligible_company_expanded,eligible_target,predictor_eligible_main,predictor_eligible_expanded,model_exclusion_reason_main,model_exclusion_reason_expanded
سکرد|1402,سکرد,1402,سیمان کردستان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1393,شبریز,1393,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1394,شبریز,1394,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1395,شبریز,1395,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1396,شبریز,1396,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1397,شبریز,1397,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1398,شبریز,1398,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1399,شبریز,1399,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1400,شبریز,1400,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1401,شبریز,1401,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
شبریز|1402,شبریز,1402,پالایش نفت تبریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1393,سنیر,1393,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1394,سنیر,1394,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1395,سنیر,1395,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1396,سنیر,1396,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1397,سنیر,1397,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1398,سنیر,1398,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1399,سنیر,1399,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1400,سنیر,1400,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1401,سنیر,1401,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سنیر|1402,سنیر,1402,شرکت سیمان سفید نی‌ریز,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1392,ثنوسا,1392,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1393,ثنوسا,1393,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1394,ثنوسا,1394,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1395,ثنوسا,1395,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1396,ثنوسا,1396,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1397,ثنوسا,1397,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1398,ثنوسا,1398,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1399,ثنوسا,1399,نوسازی و ساختمان تهران,1,1,separate_company_user_confirmed,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1400,ثنوسا,1400,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1401,ثنوسا,1401,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثنوسا|1402,ثنوسا,1402,نوسازی و ساختمان تهران,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1392,سپاها,1392,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1393,سپاها,1393,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1394,سپاها,1394,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1395,سپاها,1395,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1396,سپاها,1396,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1397,سپاها,1397,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1398,سپاها,1398,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1399,سپاها,1399,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1400,سپاها,1400,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1401,سپاها,1401,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپاها|1402,سپاها,1402,سیمان سپاهان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپید|1397,سپید,1397,شرکت سپید ماکیان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپید|1398,سپید,1398,شرکت سپید ماکیان,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپید|1399,سپید,1399,شرکت سپید ماکیان,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپید|1400,سپید,1400,شرکت سپید ماکیان,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپید|1401,سپید,1401,شرکت سپید ماکیان,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سپید|1402,سپید,1402,شرکت سپید ماکیان,1,1,user_confirmed_correct_source,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1392,سرود,1392,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1393,سرود,1393,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1394,سرود,1394,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1395,سرود,1395,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1396,سرود,1396,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1397,سرود,1397,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1398,سرود,1398,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1399,سرود,1399,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1400,سرود,1400,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1401,سرود,1401,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
سرود|1402,سرود,1402,سیمان شاهرود,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
ثشرق|1392,ثشرق,1392,سرمایه گذاری مسکن شمال شرق,1,1,separate_or_parent_only_indicated,صورت‌های مالی سالانه شرکت اصلی/جداگانه,annual separate financial statements of the company,1,1,1,1,1,1,1,1,,
